owi,ISBN-13,Title,Authors,Publisher,Year,Language,oclc,lcc,ddc,fast
203317384,9780312422325,Hand To Mouth - A Chronicle Of Early Failure,['Paul Auster'],Macmillan,2003,en,36201335,PS3551.U77,813.54,"{'1205283': 'France--Paris', '821764': 'Authors, American', '822455': 'Authorship--Economic aspects', '807488': 'Americans', '1353235': 'Homes', '84658': 'Auster, Paul, 1947-', '1204333': 'New York (State)--New York', '975769': 'Intellectual life'}"
284807556,9780571212187,The Book Of Illusions - A Novel,['Paul Auster'],Gardners Books,2003,en,48892900,PS3551.U77,813.54,"{'1023702': 'Missing persons', '794689': 'Absence and presumption of death', '802776': ""Aircraft accident victims' families"", '1174932': 'Widowers', '832107': 'Biographers', '869077': 'Comedians', '1027096': 'Motion picture actors and actresses'}"
890255273,9780571226337,City Of Glass,"['Paul Auster', 'Paul Karasik', 'David Mazzucchelli']",,2005,en,,,,
678948,9780141187563,Moonraker,['Ian Fleming'],Penguin Modern Classics,2004,en,368007,PR6056.L4,823.914,"{'835871': 'Bond, James (Fictitious character)', '1212344': 'England--Kent', '975843': 'Intelligence officers', '975848': 'Intelligence service', '1204623': 'Great Britain', '1131035': 'Spy stories', '910920': 'English language'}"
453857,9780285620643,Moonraker's Bride,['Madeleine Brent'],,1973,en,710556,PR6052.R419,823.914,"{'1206073': 'China', '1023771': 'Missions'}"
103151985,9780143038412,"Eat Pray Love 10Th-Anniversary Edition - One Woman's Search For Everything Across Italy, India And Indonesia",['Elizabeth Gilbert'],Penguin,2007,en,,,,
4474746845,,,,,,,64183673,G154.5.G55,B,"{'1155558': 'Travel', '1539397': 'Gilbert, Elizabeth, 1969-', '1201256': 'Travel writers', '1204155': 'United States', '1204565': 'Italy', '1209242': 'Indonesia', '1210276': 'India', '1111715': 'Self-evaluation'}"
3372194893,9780486217611,The World As Will And Representation,['Arthur Schopenhauer'],Courier Corporation,1966,en,276339,B3138.E5,193,"{'1198525': 'Will', '1060777': 'Philosophy', '966826': 'Idea (Philosophy)', '988194': 'Knowledge, Theory of', '51863': 'Schopenhauer, Arthur, 1788-1860', '1060969': 'Philosophy, German', '1018304': 'Metaphysics', '1061071': 'Philosophy, Modern'}"
19943782,9780060938109,The Schopenhauer Cure - A Novel,['Irvin Yalom'],Harper Perennial,2006,en,55055392,PS3575.A39,813.54,"{'948490': 'Group psychotherapy', '51863': 'Schopenhauer, Arthur, 1788-1860', '972484': 'Influence (Literary, artistic, etc.)', '1081344': 'Psychological fiction', '1081724': 'Psychotherapist and patient', '1081730': 'Psychotherapists', '1147878': 'Terminally ill'}"
4160023005,9780140442274,Essays And Aphorisms,['Arthur Schopenhauer'],ePenguin,2004,en,,,,
2908576612,9780486440118,Essay On The Freedom Of The Will,"['Arthur Schopenhauer', 'Konstantin Kolenda']",Courier Corporation,2005,en,2691501,BJ1463,123,{'933968': 'Free will and determinism'}
3902526058,9780192802590,Schopenhauer: A Very Short Introduction,['Christopher Janaway'],Oxford Paperbacks,2002,en,29312363,B3148,193,"{'51863': 'Schopenhauer, Arthur, 1788-1860', '1060969': 'Philosophy, German', '1210272': 'Germany', '1060746': 'Philosophers', '1060777': 'Philosophy'}"
20178635,9780007203949,The Mandarins,['Simone de Beauvoir'],HarperPerennial,2005,en,8304981,PQ2603.E362,843.914,"{'1204289': 'France', '1176568': 'Women', '975769': 'Intellectual life', '934302': 'French fiction', '1002985': 'Romance fiction', '934688': 'French literature', '923709': 'Fiction', '1000172': 'Literature, Modern'}"
20178635,9782070367702,Les Mandarins,['Simone de Beauvoir'],,2007,fr,,,,
20178635,,,,,,,8304981,PQ2603.E362,843.914,"{'1204289': 'France', '1176568': 'Women', '975769': 'Intellectual life', '934302': 'French fiction', '1002985': 'Romance fiction', '934688': 'French literature', '923709': 'Fiction', '1000172': 'Literature, Modern'}"
26068901,9780553378498,The Brothers K,['David James Duncan'],Dial Press Trade Paperback,1996,en,24141906,PS3554.U4634,813.54,"{'1204703': 'Washington (State)', '839665': 'Brothers', '1728849': 'Families', '807048': 'American fiction', '1010656': 'Married people'}"
297853,9780060254926,Where The Wild Things Are,['Maurice Sendak'],Harper Collins,1988,en,,,,
297853,9789575881047,野獸國,['Maurice Sendak'],,1987,zh-CN,225496,PZ7.S47,813,"{'1025752': 'Monsters', '920687': 'Fantasy', '967585': 'Imagination', '987694': 'Kings and rulers', '874563': 'Conduct of life', '854871': 'Children--Conduct of life', '1147290': 'Temper tantrums', '1169308': 'Voyages and travels'}"
900962,9780394584041,Essentials Of Classic Italian Cooking,['Marcella Hazan'],Knopf,1992,en,26131068,TX723,641.5945,"{'1753356': 'Cooking, Italian'}"
38804665,9780684825007,Italians,['Luigi Barzini'],Simon and Schuster,1996,en,710934,DG455,914.5,"{'1033456': 'National characteristics, Italian', '1204565': 'Italy', '1007815': 'Manners and customs', '980750': 'Italians', '1919811': 'Social conditions'}"
60623665,9780912050263,Peking To Paris - A Journey Across Two Continents In 1907,['Luigi Barzini'],Open Court Publishing Company,1973,en,,,,
1059088961,9780374525071,The Lost Lunar Baedeker - Poems Of Mina Loy,['Mina Loy'],"Farrar, Straus and Giroux",1997,en,32167779,PS3523.O975,811.52,"{'1067752': 'Poetry--Women authors', '1067794': 'Poets, American', '49672': 'Loy, Mina', '912278': 'English poetry'}"
16928646,9780156709903,Paris Was Yesterday - 1925-1939,['Janet Flanner'],Mariner Books,1988,en,363488,DC715,914.43603815,"{'1007815': 'Manners and customs', '1205283': 'France--Paris', '975769': 'Intellectual life'}"
142008990,9780449149911,"Lost Boy, Lost Girl",['Peter Straub'],Ballantine Books,2004,en,52091064,PS3569.T6914,813.54,"{'1137619': 'Suicide victims--Family relationships', '1026948': 'Mothers--Death', '1145373': 'Teenage boys', '794177': 'Abandoned houses', '883101': 'Crime scenes', '942866': 'Girls', '1023702': 'Missing persons', '1165710': 'Veterans'}"
698134,9780425188224,Shadowland,['Peter Straub'],Berkley,2003,en,6533158,PS3569.T6914,813.54,"{'1005551': 'Magicians', '1005468': 'Magic', '944894': 'Good and evil', '835102': 'Boarding schools', '1204305': 'Vermont', '1136041': 'Students', '1775199': 'Paranormal fiction'}"
5129833,9780671685638,Ghost Story,['Peter Straub'],Simon and Schuster,1989,en,4515852,PS3569.T6914,813.54,"{'891461': 'Detective and mystery stories', '960387': 'Horror tales', '942396': 'Ghost stories', '1210280': 'New York (State)', '942400': 'Ghost stories, American', '1775199': 'Paranormal fiction', '1199154': 'Older men', '1134169': 'Storytelling'}"
104427976,9782221093832,Le talisman des territoires: roman,"['Stephen King', 'Peter Straub', 'Béatrice Gartenberg', 'Bernard Cohen']",,1996,fr,,,,
3098905,9780425189641,Floating Dragon,['Peter Straub'],Penguin,2003,en,8708426,PS3569.T6914,813.54,"{'960387': 'Horror tales', '1205688': 'Connecticut'}"
942699,9781594481925,The Color Of Water - A Black Man's Tribute To His White Mother,['James McBride'],Penguin,2006,en,33044768,F130.N4,974.71004960730092,"{'1204333': 'New York (State)--New York', '359325': 'McBride, James, 1957-', '1735339': 'McBride-Jordan, Ruth, 1921-2010', '1026940': 'Mothers', '1086595': 'Racially mixed people', '1086601': 'Racially mixed people--Race identity', '1174816': 'Whites', '152990': 'McBride, James'}"
178496963,9780812971422,Color - A Natural History Of The Palette,['Victoria Finlay'],Random House Incorporated,2004,en,51302192,ND1488,535.6,"{'1155558': 'Travel', '488547': 'Finlay, Victoria', '868751': 'Colors', '868757': 'Colors--Social aspects'}"
47024733,9780811850995,Vincent's Colors,"['Metropolitan Museum of Art (New York, N.Y.)']",Chronicle Books,2005,en,57405325,ND653.G7,759.9492,"{'1050530': 'Painters', '1204034': 'Netherlands', '32032': 'Gogh, Vincent van, 1853-1890', '73831': 'Gogh, Theo van, 1857-1891', '868563': 'Color in art'}"
793949296,9780345450395,Flinx's Folly,['Alan Dean Foster'],Adventures of Pip & Flinx,2004,en,52341763,PS3556.O756,813.54,"{'927411': 'Flinx (Fictitious character)', '963663': 'Humanx Commonwealth (Imaginary organization)', '1738756': 'Pip (Fictitious character : Foster)', '897397': 'Dragons', '1108566': 'Science fiction', '944894': 'Good and evil', '967580': 'Imaginary wars and battles'}"
197528110,9780743235013,The Doctor's House - A Novel,['Ann Beattie'],Scribner,2003,en,48800514,PS3552.E177,813.54,"{'839671': 'Brothers and sisters', '1205363': 'Massachusetts--Cambridge', '1728849': 'Families', '1174951': 'Widows', '797198': 'Adult child abuse victims', '855292': 'Children of alcoholics', '855478': 'Children of physicians', '896624': 'Domestic fiction'}"
454487,9780679732341,Chilly Scenes Of Winter,['Ann Beattie'],Vintage,1991,en,2150832,PS3552.E177,813.54,"{'1204505': 'Washington (D.C.)', '1007080': 'Man-woman relationships'}"
56258923,9780783554563,"What Life Was Like In The Realm Of Elizabeth - England, AD 1533-1603",['Time-Life Books'],Time Life Education,1998,en,,,,
141757571,9780783554518,What Life Was Like In The Age Of Chivalry,[''],,1997,en,,,,
890340209,9780809493784,"What Life Was Like On The Banks Of The Nile - Egypt, 3050-30 BC",['Time-Life Books'],Time Life Education,1996,en,,,,
5612522347,9780783554617,"What Life Was Like At The Rebirth Of Genius - Renaissance Italy, AD 1400-1550",['Time-Life Books'],Time Life Education,1999,en,,,,
46652993,9780783554556,"What Life Was Like Among Druids And High Kings - Celtic Ireland, AD 400-1200",['Time-Life Books'],Time Life Education,1998,en,,,,
918622601,9780783554570,"What Life Was Like Amid Splendor And Intrigue - Byzantine Empire, AD 330-1453",['Time-Life Books'],Time Life Education,1998,en,,,,
42447828,9780783554594,"What Life Was Like In The Time Of War And Peace - Imperial Russia, AD 1696-1917",['Time-Life Books'],Time Life Education,1998,en,,,,
25528895,9780783554600,"What Life Was Like In The Jewel In The Crown - British India, AD 1600-1905",['Time-Life Books'],Time Life Education,1999,en,,,,
1151564048,9780312241223,Birds Of America - Stories,['Lorrie Moore'],Macmillan,1999,en,38542574,PS3563.O6225,813.54,"{'1204155': 'United States', '1007815': 'Manners and customs', '1117064': 'Short stories, American'}"
865072231,9780571145348,Self-Help,['Lorrie Moore'],Faber & Faber,1985,en,11187303,PS3563.O6225,813.54,"{'1007815': 'Manners and customs', '1204155': 'United States', '1183301': 'Young women', '1117043': 'Short stories', '1176610': 'Women--Conduct of life', '807048': 'American fiction'}"
234903664,9781400033829,Who Will Run The Frog Hospital? - A Novel,['Lorrie Moore'],Vintage,2004,en,29792157,PS3563.O6225,813.54,"{'935174': 'Friendship', '1145412': 'Teenage girls', '1210280': 'New York (State)'}"
687442,9780375703423,Family Matters,['Rohinton Mistry'],Vintage Books,2003,en,52069921,PR9199.3.M494,813.54,"{'1802300': 'India--Mumbai', '1199154': 'Older men', '1053304': 'Parent and adult child', '1133080': 'Stepfamilies', '811132': 'Apartment houses', '1053697': ""Parkinson's disease--Patients"", '1094438': 'Reminiscing in old age', '1007815': 'Manners and customs'}"
11583872,9780571218851,Tales From Firozsha Baag (Ji),['Rohinton Mistry'],,2002,en,153803741,PR9199.3.M494,813.54,"{'1802300': 'India--Mumbai', '1007815': 'Manners and customs', '1117043': 'Short stories', '811132': 'Apartment houses', '1204155': 'United States', '997774': 'Library information networks'}"
336431,9780425143322,Without Remorse,['Tom Clancy'],Penguin,1994,en,,,,
8909492399,9788408065067,Clave Red Rabbit,"['Tom Clancy', 'Enric Tremps']",,2006,es,51975979,PS3553.L245,813.54,"{'27469': 'John Paul II, Pope, 1920-2005', '820785': 'Attempted assassination', '975843': 'Intelligence officers', '1799677': 'Ryan, Jack, Sr. (Fictitious character)', '1071262': 'Popes', '1219920': 'England', '807488': 'Americans'}"
543712,9780425147580,Debt Of Honor,['Tom Clancy'],Penguin,1995,en,,,,
3375025024,9780425171394,Hidden Agendas,"['Tom Clancy', 'Steve Pieczenik']",Penguin,1999,en,,,,
919569030,9780425154540,Marine - A Guided Tour Of A Marine Expeditionary Unit,['Tom Clancy'],Penguin,1996,en,35721023,VE23,359.960973,"{'687294': 'United States. Marine Corps. Marine Expeditionary Unit, Special Operations Capable, 26th', '1010044': 'Marines', '1204155': 'United States', '528845': 'United States. Marine Corps'}"
3372239915,9780141004921,The Teeth Of The Tiger,['Tom Clancy'],"Penguin Books, Limited (UK)",2004,en,52424139,PS3553.L245,813.54,"{'1799677': 'Ryan, Jack, Sr. (Fictitious character)', '898722': 'Drug traffic', '1148123': 'Terrorism--Prevention', '855493': 'Children of presidents', '975843': 'Intelligence officers', '921899': 'Fathers and sons', '1895258': 'Ryan, Jack, Jr. (Fictitious character)', '1148101': 'Terrorism'}"
543774,9780006479758,Executive Orders,['Tom Clancy'],HarperCollins Publishers,1998,en,34878804,PS3553.L245,813.54,"{'1799677': 'Ryan, Jack, Sr. (Fictitious character)', '1204155': 'United States', '1075728': 'Presidents--Assassination', '1075723': 'Presidents', '1181381': 'World politics', '977053': 'International relations', '1919741': 'Politics and government', '797462': 'Adventure stories'}"
3901326546,9780425207369,Every Man A Tiger - The Gulf War Air Campaign,"['Tom Clancy', 'Chuck Horner', 'Tony Koltz']",Berkley Publishing Group,2005,en,492101582,DS79.724.U6,956.70442092,"{'1204155': 'United States', '1710199': 'Military operations, Aerial--American', '426642': 'Horner, Chuck, 1936-'}"
2865666629,9780425199114,Wild Card,['Jerome Preisler'],Penguin,2004,en,,,,
837080864,9780425166826,Carrier - A Guided Tour Of An Aircraft Carrier,[''],Penguin,1999,en,40654493,VG93,359.94350973,"{'802803': 'Aircraft carriers', '1204155': 'United States', '1034972': 'Naval battle groups', '1351741': 'Armed Forces--Aviation', '533204': 'United States. Navy', '715573': 'George Washington (Aircraft carrier)'}"
3374148433,9780425183038,Cloak And Dagger,"['Tom Clancy', 'Steve R. Pieczenik', 'John Helfers', 'Russell Davis']",Berkley,2003,en,51746273,PZ7.H3739,813.54,"{'1204155': 'United States', '872065': 'Computer crimes--Investigation', '872776': 'Computers'}"
4535657689,9780425182673,Tom Clancy's Net Force - Cybernation,"['Tom Clancy', 'Steve Perry', 'Steve Pieczenik']",Penguin,2001,en,,,,
4241357194,9780425161739,Virtual Vandals,"['Tom Clancy', 'Steve Pieczenik', 'Diane Duane']",Berkley,1999,en,,,,
2908993974,9780425186701,Mission Of Honor,"['Tom Clancy', 'Steve Pieczenik', 'Jeff Rovin']",Penguin,2002,en,,,,
509373214,9780425180969,The Bear And The Dragon,['Tom Clancy'],Penguin,2001,en,44502350,PS3553.L245,813.54,"{'1075723': 'Presidents', '1799677': 'Ryan, Jack, Sr. (Fictitious character)', '1204155': 'United States', '1181381': 'World politics', '977053': 'International relations', '1907412': 'Diplomatic relations', '1148101': 'Terrorism', '891461': 'Detective and mystery stories'}"
3375025024,9780425176931,Breaking Point,"['Tom Clancy', 'Steve R. Pieczenik', 'Steve Perry']",Berkley,2000,en,,,,
543752,9780425157701,Airborne - A Guided Tour Of An Airborne Task Force,['Tom Clancy'],Penguin,1997,en,,,,
698348,9780399148705,Red Rabbit,['Tom Clancy'],Putnam Publishing Group,2002,en,,,,
4527901846,9780879387556,John Deere Farm Tractors - A History Of The John Deere Tractor,['Randy Leffingwell'],Motorbooks International,1992,en,27935608,TL233.5,629.225,"{'513019': 'Deere &amp; Company', '983811': 'John Deere tractors'}"
587192,9780760320068,Corvette - Fifty Years,['Randy Leffingwell'],Motorbooks,2004,en,,,,
447351,9780316140584,Tough To Tackle,['Matt Christopher'],"Little, Brown Books for Young Readers",1987,en,,,,
807107,9781590592168,Complete Guide To OneNote,['Scott Zimmerman'],Apress,2003,en,883383515,LB2395.25,005.369,"{'1124185': 'Software engineering', '1020088': 'Microsoft software', '872451': 'Computer science'}"
3860716740,,,,,,,70160000,PN1991.8.C65,791.447,"{'1087294': 'Radio comedies', '1087512': 'Radio programs', '1204623': 'Great Britain'}"
2070217727,,,,,,,,,,
1909081353,,,,,,,,,,
42895,9783423362481,Power - die 48 Gesetze der Macht,['Robert Greene'],,2001,de,45062606,BD438,303.3,"{'877062': 'Control (Psychology)', '1074215': 'Power (Philosophy)', '1007738': 'Manipulative behavior', '896740': 'Dominance (Psychology)', '1137041': 'Success'}"
47101047,9780374146351,The Echo Maker - A Novel,['Richard Powers'],Macmillan,2006,en,62790370,PS3566.O92,813.54,"{'1738657': 'Capgras syndrome', '1208998': 'Nebraska', '1036386': 'Neurologists', '807048': 'American fiction', '795268': 'Accident victims'}"
999838,9781561709335,Power Vs. Force - The Hidden Determinants Of Human Behavior,['David R. Hawkins'],Hay House Incorporated,2002,en,,,,
54356883,9780061176104,The Power Of Art,['Simon Schama'],Harper Collins,2006,en,,,,
199183456,9780316501118,"Goodbye, Darkness - A Memoir Of The Pacific War",['William Manchester'],Back Bay Books,2002,en,6421928,D767,940.548373,"{'528845': 'United States. Marine Corps', '1243528': 'Pacific Ocean', '1204155': 'United States', '1444495': 'Manchester, William, 1922-2004', '1125233': 'Soldiers', '821764': 'Authors, American'}"
1028184754,,,,,,,24792298,CB369,940.21,"{'1094518': 'Renaissance', '1905898': 'Learning and scholarship--Medieval', '1245064': 'Europe', '1020301': 'Middle Ages'}"
1150987538,9780316545129,"The Last Lion, Winston Spencer Churchill: Alone, 1932-1940",['William Manchester'],,1983,en,,,,
291976873,9780553345896,"The Glory And The Dream - A Narrative History Of America, 1932-1972",['William Manchester'],Bantam Dell Publishing Group,1990,en,934714,E806,917.30392,{'1204155': 'United States'}
1150987538,9780316545037,"The Last Lion, Winston Spencer Churchill: Alone, 1932-1940",['William Manchester'],,1983,en,,,,
1150987538,9780385313483,"The Last Lion: Winston Spencer Churchill: Visions Of Glory, 1874-1932",['William Manchester'],Bantam,1989,en,,,,
